DateTime,Turbidity FNU,fDOM  QSU,fDOM RFU
7/11/2021 13:00,1.79,38.91,12.84
7/11/2021 13:15,2.26,38.51,12.71
7/11/2021 13:30,2.04,38.48,12.7
7/11/2021 13:45,1.83,38.52,12.71
7/11/2021 14:00,1.81,38.58,12.73
7/11/2021 14:15,2.46,38.5,12.7
7/11/2021 14:30,2.14,39.18,12.93
7/11/2021 14:45,1.94,39.56,13.05
7/11/2021 15:00,1.9,39.76,13.12
7/11/2021 15:15,1.67,39.91,13.17
7/11/2021 15:30,1.72,40.04,13.21
7/11/2021 15:45,1.61,40.07,13.22
7/11/2021 16:00,1.62,39.97,13.19
7/11/2021 16:15,1.59,39.87,13.15
7/11/2021 16:30,1.57,39.97,13.19
7/11/2021 16:45,1.63,39.98,13.19
7/11/2021 17:00,1.58,39.94,13.18
7/11/2021 17:15,1.57,39.84,13.14
7/11/2021 17:30,1.69,39.67,13.09
7/11/2021 17:45,1.66,39.5,13.03
7/11/2021 18:00,1.67,39.38,12.99
7/11/2021 18:15,1.68,39.25,12.95
7/11/2021 18:30,1.68,39.1,12.9
7/11/2021 18:45,1.69,39.02,12.88
7/11/2021 19:00,1.68,39,12.87
7/11/2021 19:15,1.64,39,12.87
7/11/2021 19:30,1.56,39.07,12.89
7/11/2021 19:45,1.77,39.11,12.91
7/11/2021 20:00,1.62,39.06,12.89
7/11/2021 20:15,1.6,38.91,12.84
7/11/2021 20:30,1.6,38.81,12.81
7/11/2021 20:45,1.65,38.63,12.75
7/11/2021 21:00,1.6,38.48,12.7
7/11/2021 21:15,1.53,38.36,12.66
7/11/2021 21:30,1.54,38.14,12.58
7/11/2021 21:45,1.56,37.99,12.53
7/11/2021 22:00,1.62,37.87,12.5
7/11/2021 22:15,1.47,37.76,12.46
7/11/2021 22:30,1.86,37.58,12.4
7/11/2021 22:45,1.86,37.45,12.36
7/11/2021 23:00,1.78,37.33,12.32
7/11/2021 23:15,1.79,37.18,12.27
7/11/2021 23:30,1.76,37.06,12.23
7/11/2021 23:45,1.87,36.97,12.2
7/12/2021 0:00,1.9,36.83,12.15
7/12/2021 0:15,1.84,36.76,12.13
7/12/2021 0:30,1.72,36.68,12.1
7/12/2021 0:45,1.89,36.57,12.07
7/12/2021 1:00,1.9,36.46,12.03
7/12/2021 1:15,1.82,36.42,12.02
7/12/2021 1:30,1.81,36.38,12
7/12/2021 1:45,1.76,36.29,11.98
7/12/2021 2:00,1.74,36.21,11.95
7/12/2021 2:15,1.81,36.12,11.92
7/12/2021 2:30,1.69,35.99,11.88
7/12/2021 2:45,1.76,35.97,11.87
7/12/2021 3:00,1.77,35.89,11.84
7/12/2021 3:15,1.69,35.78,11.81
7/12/2021 3:30,1.75,35.72,11.79
7/12/2021 3:45,1.77,35.71,11.78
7/12/2021 4:00,1.56,35.51,11.72
7/12/2021 4:15,1.57,35.51,11.72
7/12/2021 4:30,1.44,35.46,11.7
7/12/2021 4:45,1.46,35.43,11.69
7/12/2021 5:00,1.52,35.33,11.66
7/12/2021 5:15,1.54,35.25,11.63
7/12/2021 5:30,1.51,35.22,11.63
7/12/2021 5:45,1.45,35.15,11.6
7/12/2021 6:00,1.52,35.03,11.56
7/12/2021 6:15,1.57,34.99,11.55
7/12/2021 6:30,1.49,35.03,11.56
7/12/2021 6:45,1.48,35.02,11.56
7/12/2021 7:00,1.5,35.01,11.55
7/12/2021 7:15,1.47,35.08,11.58
7/12/2021 7:30,1.5,35.06,11.57
7/12/2021 7:45,1.5,34.97,11.54
7/12/2021 8:00,1.58,35.01,11.55
7/12/2021 8:15,1.5,34.86,11.51
7/12/2021 8:30,1.42,34.85,11.5
7/12/2021 8:45,1.5,34.78,11.48
7/12/2021 9:00,1.46,34.63,11.43
7/12/2021 9:15,1.42,34.6,11.42
7/12/2021 9:30,1.45,34.4,11.35
7/12/2021 9:45,1.41,34.3,11.32
7/12/2021 10:00,1.4,34.12,11.26
7/12/2021 10:15,1.36,34,11.22
7/12/2021 10:30,1.43,33.87,11.18
7/12/2021 10:45,1.37,33.75,11.14
7/12/2021 11:00,1.36,33.55,11.07
7/12/2021 11:15,1.4,33.45,11.04
7/12/2021 11:30,1.36,33.25,10.97
7/12/2021 11:45,1.43,33.05,10.91
7/12/2021 12:00,1.25,32.86,10.85
7/12/2021 12:15,1.28,32.84,10.84
7/12/2021 12:30,1.31,32.68,10.79
7/12/2021 12:45,1.43,32.54,10.74
7/12/2021 13:00,1.44,32.48,10.72
7/12/2021 13:15,1.49,32.48,10.72
7/12/2021 13:30,1.61,32.41,10.7
7/12/2021 13:45,1.5,32.46,10.72
7/12/2021 14:00,1.64,32.54,10.74
7/12/2021 14:15,1.45,32.65,10.78
7/12/2021 14:30,1.47,32.71,10.8
7/12/2021 14:45,1.93,32.7,10.8
7/12/2021 15:00,1.59,32.99,10.89
7/12/2021 15:15,1.6,33.08,10.92
7/12/2021 15:30,2.03,33.18,10.95
7/12/2021 15:45,1.58,33.69,11.12
7/12/2021 16:00,1.61,33.67,11.11
7/12/2021 16:15,1.59,33.62,11.1
7/12/2021 16:30,1.91,33.52,11.07
7/12/2021 16:45,1.55,33.51,11.06
7/12/2021 17:00,1.46,33.35,11.01
7/12/2021 17:15,1.43,33.23,10.97
7/12/2021 17:30,1.54,33.22,10.96
7/12/2021 17:45,1.62,33.22,10.97
7/12/2021 18:00,1.5,33.11,10.93
7/12/2021 18:15,4.41,33.04,10.91
7/12/2021 18:30,1.6,32.93,10.87
7/12/2021 18:45,1.57,32.83,10.84
7/12/2021 19:00,7.68,31.56,10.42
7/12/2021 19:00,7.53,31.56,10.42
7/12/2021 19:00,7.8,31.52,10.41
7/12/2021 19:00,8.19,31.43,10.38
7/12/2021 19:00,8.79,31.29,10.33
7/12/2021 19:00,8.45,31.19,10.3
7/12/2021 19:00,8.29,31.15,10.28
7/12/2021 19:00,7.57,31.21,10.3
7/12/2021 19:00,7.12,31.31,10.34
7/12/2021 19:00,6.74,31.44,10.38
7/12/2021 19:15,1.79,32.67,10.79
7/12/2021 19:30,1.72,32.63,10.77
7/12/2021 19:45,1.59,32.71,10.8
7/12/2021 20:00,1.49,32.89,10.86
7/12/2021 20:15,1.47,33.09,10.92
7/12/2021 20:30,1.64,33.48,11.05
7/12/2021 20:45,1.5,33.77,11.15
7/12/2021 21:00,1.49,33.88,11.18
7/12/2021 21:15,1.42,33.93,11.2
7/12/2021 21:30,1.43,33.83,11.17
7/12/2021 21:45,1.46,33.76,11.14
7/12/2021 22:00,1.38,33.71,11.13
7/12/2021 22:15,1.43,33.59,11.09
7/12/2021 22:30,1.39,33.52,11.06
7/12/2021 22:45,1.42,33.49,11.05
7/12/2021 23:00,1.35,33.43,11.04
7/12/2021 23:15,1.38,33.34,11
7/12/2021 23:30,1.43,33.25,10.98
7/12/2021 23:45,1.37,33.22,10.97
7/13/2021 0:00,1.39,33.13,10.93
7/13/2021 0:15,1.38,33.04,10.91
7/13/2021 0:30,1.44,33.01,10.9
7/13/2021 0:45,1.3,32.96,10.88
7/13/2021 1:00,1.4,32.91,10.86
7/13/2021 1:15,1.3,32.82,10.83
7/13/2021 1:30,1.29,32.83,10.84
7/13/2021 1:45,1.26,32.74,10.81
7/13/2021 2:00,1.34,32.71,10.8
7/13/2021 2:15,1.37,32.65,10.78
7/13/2021 2:30,1.27,32.63,10.77
7/13/2021 2:45,1.27,32.6,10.76
7/13/2021 3:00,1.24,32.59,10.76
7/13/2021 3:15,1.39,32.52,10.74
7/13/2021 3:30,1.29,32.52,10.73
7/13/2021 3:45,1.29,32.43,10.71
7/13/2021 4:00,1.32,32.46,10.71
7/13/2021 4:15,1.31,32.41,10.7
7/13/2021 4:30,1.2,32.37,10.69
7/13/2021 4:45,1.2,32.37,10.69
7/13/2021 5:00,1.34,32.25,10.65
7/13/2021 5:15,1.27,32.26,10.65
7/13/2021 5:30,1.33,32.15,10.61
7/13/2021 5:45,1.26,32.17,10.62
7/13/2021 6:00,1.34,32.09,10.59
7/13/2021 6:15,1.37,32.1,10.6
7/13/2021 6:30,1.14,32.13,10.61
7/13/2021 6:45,1.31,32.17,10.62
7/13/2021 7:00,1.22,32.2,10.63
7/13/2021 7:15,1.18,32.22,10.64
7/13/2021 7:30,1.26,32.21,10.63
7/13/2021 7:45,1.27,32.25,10.65
7/13/2021 8:00,1.33,32.17,10.62
7/13/2021 8:15,1.26,32.14,10.61
7/13/2021 8:30,1.25,32.09,10.59
7/13/2021 8:45,1.19,32.03,10.57
7/13/2021 9:00,1.25,31.91,10.53
7/13/2021 9:15,1.25,31.77,10.49
7/13/2021 9:30,1.34,31.65,10.45
7/13/2021 9:45,1.18,31.5,10.4
7/13/2021 10:00,1.3,31.32,10.34
7/13/2021 10:15,1.29,31.18,10.29
7/13/2021 10:30,1.3,30.94,10.21
7/13/2021 10:45,1.29,30.75,10.15
7/13/2021 11:00,1.24,30.57,10.09
7/13/2021 11:15,1.24,30.46,10.06
7/13/2021 11:30,1.3,30.22,9.98
7/13/2021 11:45,1.32,30.2,9.97
7/13/2021 12:00,1.34,30.07,9.93
7/13/2021 12:15,1.34,30.09,9.94
7/13/2021 12:30,1.34,30,9.9
7/13/2021 12:45,1.27,30.07,9.93
7/13/2021 13:00,1.39,30.18,9.96
7/13/2021 13:15,1.36,30.25,9.99
7/13/2021 13:30,1.34,30.37,10.03
7/13/2021 13:45,1.3,30.5,10.07
7/13/2021 14:00,1.39,30.63,10.11
7/13/2021 14:15,1.37,30.76,10.16
7/13/2021 14:30,1.31,30.81,10.17
7/13/2021 14:45,1.35,30.85,10.19
7/13/2021 15:00,1.36,30.91,10.21
7/13/2021 15:15,1.21,30.92,10.21
7/13/2021 15:30,1.36,30.92,10.21
7/13/2021 15:45,1.3,30.91,10.2
7/13/2021 16:00,1.24,30.85,10.19
7/13/2021 16:15,1.35,30.75,10.15
7/13/2021 16:30,1.35,30.68,10.13
7/13/2021 16:45,1.24,30.65,10.12
7/13/2021 17:00,1.32,30.6,10.1
7/13/2021 17:15,1.31,30.46,10.06
7/13/2021 17:30,1.27,30.36,10.02
7/13/2021 17:45,1.26,30.27,9.99
7/13/2021 18:00,1.34,30.21,9.97
7/13/2021 18:15,1.3,30.13,9.95
7/13/2021 18:30,1.28,30.1,9.94
7/13/2021 18:45,1.39,30,9.91
7/13/2021 19:00,1.38,29.93,9.88
7/13/2021 19:15,1.23,29.83,9.85
7/13/2021 19:30,1.22,29.72,9.81
7/13/2021 19:45,1.23,29.7,9.81
7/13/2021 20:00,1.27,29.56,9.76
7/13/2021 20:15,1.26,29.55,9.76
7/13/2021 20:30,1.15,29.45,9.72
7/13/2021 20:45,1.36,29.4,9.71
7/13/2021 21:00,1.27,29.34,9.69
7/13/2021 21:15,1.2,29.35,9.69
7/13/2021 21:30,1.18,29.31,9.68
7/13/2021 21:45,1.26,29.37,9.7
7/13/2021 22:00,1.14,29.38,9.7
7/13/2021 22:15,1.25,29.37,9.7
7/13/2021 22:30,1.2,29.39,9.71
7/13/2021 22:45,1.28,29.41,9.71
7/13/2021 23:00,1.28,29.45,9.72
7/13/2021 23:15,1.31,29.41,9.71
7/13/2021 23:30,1.28,29.4,9.71
7/13/2021 23:45,1.35,29.32,9.68
7/14/2021 0:00,1.18,29.31,9.68
7/14/2021 0:15,1.26,29.3,9.67
7/14/2021 0:30,1.28,29.29,9.67
7/14/2021 0:45,1.13,29.29,9.67
7/14/2021 1:00,1.29,29.29,9.67
7/14/2021 1:15,1.2,29.25,9.66
7/14/2021 1:30,1.21,29.29,9.67
7/14/2021 1:45,1.34,29.23,9.65
7/14/2021 2:00,1.22,29.21,9.64
7/14/2021 2:15,1.19,29.25,9.66
7/14/2021 2:30,1.2,29.24,9.65
7/14/2021 2:45,1.22,29.21,9.65
7/14/2021 3:00,1.14,29.22,9.65
7/14/2021 3:15,1.16,29.16,9.63
7/14/2021 3:30,1.1,29.1,9.61
7/14/2021 3:45,1.23,29.16,9.63
7/14/2021 4:00,1.16,29.15,9.63
7/14/2021 4:15,1.11,29.09,9.61
7/14/2021 4:30,1.15,29.12,9.62
7/14/2021 4:45,1.14,29.08,9.6
7/14/2021 5:00,1.18,29.07,9.6
7/14/2021 5:15,1.04,29.05,9.59
7/14/2021 5:30,1.14,29.01,9.58
7/14/2021 5:45,1.18,28.96,9.56
7/14/2021 6:00,1.2,28.95,9.56
7/14/2021 6:15,1.2,28.94,9.56
7/14/2021 6:30,1.3,29.01,9.58
7/14/2021 6:45,1.15,29.08,9.6
7/14/2021 7:00,1.15,29.08,9.6
7/14/2021 7:15,1.1,29.11,9.61
7/14/2021 7:30,1.12,29.21,9.64
7/14/2021 7:45,1.16,29.16,9.63
7/14/2021 8:00,1.14,29.18,9.63
7/14/2021 8:15,1.12,29.15,9.62
7/14/2021 8:30,1.22,29.16,9.63
7/14/2021 8:45,1.12,29.11,9.61
7/14/2021 9:00,1.04,29.06,9.59
7/14/2021 9:15,1.17,29.01,9.58
7/14/2021 9:30,1.16,28.88,9.54
7/14/2021 9:45,1.16,28.77,9.5
7/14/2021 10:00,1.1,28.65,9.46
7/14/2021 10:15,1.17,28.47,9.4
7/14/2021 10:30,1.15,28.36,9.36
7/14/2021 10:45,1.16,28.16,9.3
7/14/2021 11:00,1.26,28.01,9.25
7/14/2021 11:15,1.21,27.88,9.21
7/14/2021 11:30,1.19,27.77,9.17
7/14/2021 11:45,1.29,27.71,9.15
7/14/2021 12:00,1.16,27.71,9.15
7/14/2021 12:15,1.21,27.76,9.17
7/14/2021 12:30,1.17,28.04,9.26
7/14/2021 12:45,1.14,28.21,9.32
7/14/2021 13:00,1.19,28.11,9.28
7/14/2021 13:15,1.2,28.16,9.3
7/14/2021 13:30,1.22,28.32,9.35
7/14/2021 13:45,1.35,28.38,9.37
7/14/2021 14:00,1.26,28.54,9.42
7/14/2021 14:15,1.14,28.62,9.45
7/14/2021 14:30,1.25,28.64,9.46
7/14/2021 14:45,1.31,28.43,9.39
7/14/2021 15:00,1.29,28.21,9.32
7/14/2021 15:15,1.27,28.29,9.34
7/14/2021 15:30,1.26,28.27,9.34
7/14/2021 15:45,1.27,28.34,9.36
7/14/2021 16:00,1.38,28.35,9.36
7/14/2021 16:15,1.14,28.34,9.36
7/14/2021 16:30,1.23,28.34,9.36
7/14/2021 16:45,1.2,28.35,9.36
7/14/2021 17:00,1.2,28.31,9.35
7/14/2021 17:15,1.2,28.34,9.36
7/14/2021 17:30,1.21,28.37,9.37
7/14/2021 17:45,1.22,28.27,9.33
7/14/2021 18:00,1.22,28.23,9.32
7/14/2021 18:15,1.34,28.17,9.3
7/14/2021 18:30,1.33,28.14,9.29
7/14/2021 18:45,1.24,28.09,9.28
7/14/2021 19:00,1.24,27.96,9.23
7/14/2021 19:15,1.36,27.96,9.23
7/14/2021 19:30,1.29,27.83,9.19
7/14/2021 19:45,1.27,27.78,9.17
7/14/2021 20:00,1.17,27.71,9.15
7/14/2021 20:15,1.09,27.65,9.13
7/14/2021 20:30,1.12,27.58,9.11
7/14/2021 20:45,1.24,27.58,9.11
7/14/2021 21:00,1.22,27.49,9.08
7/14/2021 21:15,1.28,27.52,9.09
7/14/2021 21:30,1.25,27.42,9.05
7/14/2021 21:45,1.09,27.38,9.04
7/14/2021 22:00,1.16,27.34,9.03
7/14/2021 22:15,1.36,27.36,9.03
7/14/2021 22:30,1.11,27.33,9.02
7/14/2021 22:45,1.05,27.27,9.01
7/14/2021 23:00,1.19,27.27,9.01
7/14/2021 23:15,1.13,27.28,9.01
7/14/2021 23:30,1.12,27.28,9.01
7/14/2021 23:45,1.06,27.27,9.01
7/15/2021 0:00,1.22,27.29,9.01
7/15/2021 0:15,1.25,27.32,9.02
7/15/2021 0:30,1.14,27.28,9.01
7/15/2021 0:45,1.24,27.31,9.02
7/15/2021 1:00,1.38,27.31,9.02
7/15/2021 1:15,1.16,27.34,9.03
7/15/2021 1:30,1.31,27.3,9.01
7/15/2021 1:45,2.44,27.07,8.94
7/15/2021 2:00,2.58,30.45,10.05
7/15/2021 2:15,2.35,33.24,10.97
7/15/2021 2:30,2.68,35.15,11.6
7/15/2021 2:45,3.05,38.18,12.6
7/15/2021 3:00,2.22,40.31,13.3
7/15/2021 3:15,2.05,40.61,13.4
7/15/2021 3:30,1.85,41.36,13.65
7/15/2021 3:45,1.78,41.44,13.67
7/15/2021 4:00,1.65,41.11,13.56
7/15/2021 4:15,1.61,40.32,13.3
7/15/2021 4:30,1.61,39.32,12.97
7/15/2021 4:45,1.59,38.49,12.7
7/15/2021 5:00,1.81,37.86,12.49
7/15/2021 5:15,2.09,37.26,12.3
7/15/2021 5:30,2.25,37.24,12.29
7/15/2021 5:45,2.2,37.59,12.4
7/15/2021 6:00,2,38.64,12.75
7/15/2021 6:15,1.98,39.78,13.13
7/15/2021 6:30,1.93,40.31,13.3
7/15/2021 6:45,1.92,40.26,13.28
7/15/2021 7:00,1.9,40.08,13.22
7/15/2021 7:15,1.88,39.98,13.19
7/15/2021 7:30,1.67,39.78,13.13
7/15/2021 7:45,1.65,39.52,13.04
7/15/2021 8:00,1.51,39.2,12.93
7/15/2021 8:15,1.48,38.74,12.78
7/15/2021 8:30,1.52,38.34,12.65
7/15/2021 8:45,1.5,37.99,12.54
7/15/2021 9:00,1.59,37.51,12.38
7/15/2021 9:15,1.44,37.12,12.25
7/15/2021 9:30,1.36,36.73,12.12
7/15/2021 9:45,1.4,36.29,11.98
7/15/2021 10:00,1.45,35.94,11.86
7/15/2021 10:15,1.36,35.5,11.72
7/15/2021 10:30,1.41,35.25,11.64
7/15/2021 10:45,2.05,-1.37,-0.42
7/15/2021 11:00,1.68,-1.26,-0.39
7/15/2021 11:15,1.61,-1.33,-0.41
7/15/2021 11:30,2.23,-1.3,-0.4
7/15/2021 11:45,2.54,2.47,0.84
7/15/2021 12:00,2.84,2.32,0.79
7/15/2021 12:15,3.8,2.28,0.78
7/15/2021 12:30,3.27,2.28,0.78
7/15/2021 12:45,3.19,2.24,0.76
7/15/2021 13:00,2.37,2.3,0.78
7/15/2021 13:15,4.55,2.12,0.72
7/15/2021 13:30,4.61,2.1,0.72
7/15/2021 13:45,4.53,2.15,0.74
7/15/2021 14:00,22.95,-1.02,-0.31
7/15/2021 14:00,3.83,-1.04,-0.32
7/16/2021 14:30,6.34,686.29,71.85
7/16/2021 14:45,6.49,681.03,71.3
7/16/2021 15:00,6.54,678.88,71.08
7/16/2021 15:15,6.38,678.12,71
7/16/2021 15:30,5.19,728.26,76.25
7/16/2021 15:45,4.8,755.38,79.09
7/16/2021 16:00,4.74,754.21,78.96
7/16/2021 16:15,4.8,746.76,78.18
7/16/2021 16:30,4.66,740.21,77.5
7/16/2021 16:45,4.7,736.11,77.07
7/16/2021 17:00,4.6,734.21,76.87
7/16/2021 17:15,4.43,732.85,76.73
7/16/2021 17:30,4.35,732.04,76.64
7/16/2021 17:45,4.54,731.82,76.62
7/16/2021 18:00,4.31,731.96,76.63
7/16/2021 18:15,4.26,732.06,76.64
7/16/2021 18:30,4.05,732.34,76.67
7/16/2021 18:45,4,732.66,76.71
7/16/2021 19:00,3.9,733.03,76.75
7/16/2021 19:15,4.31,733.67,76.81
7/16/2021 19:30,4.18,734.12,76.86
7/16/2021 19:45,4.03,734.4,76.89
7/16/2021 20:00,4.13,734.91,76.94
7/16/2021 20:15,3.97,735.5,77
7/16/2021 20:30,4.04,735.92,77.05
7/16/2021 20:45,3.46,736.27,77.09
7/16/2021 21:00,3.34,736.56,77.12
7/16/2021 21:15,3.27,736.8,77.14
7/16/2021 21:30,3.2,736.93,77.15
7/16/2021 21:45,3.17,737.03,77.16
7/16/2021 22:00,3.16,737.13,77.18
7/16/2021 22:15,3.1,737.23,77.19
7/16/2021 22:30,3.1,737.3,77.19
7/16/2021 22:45,3.18,737.37,77.2
7/16/2021 23:00,3.04,737.4,77.2
7/16/2021 23:15,6.14,737.46,77.21
7/16/2021 23:30,4.02,737.73,77.24
7/16/2021 23:45,4.21,737.84,77.25
7/17/2021 0:00,4.77,737.94,77.26
7/17/2021 0:15,4.91,738.11,77.28
7/17/2021 0:30,4.71,738.29,77.3
7/17/2021 0:45,4.89,738.53,77.32
7/17/2021 1:00,5.09,738.7,77.34
7/17/2021 1:15,5.26,738.76,77.35
7/17/2021 1:30,5.96,738.82,77.35
7/17/2021 1:45,6.49,738.92,77.36
7/17/2021 2:00,7.11,738.96,77.37
7/17/2021 2:15,7.27,739.02,77.37
7/17/2021 2:30,7.13,738.96,77.37
7/17/2021 2:45,6.87,738.62,77.33
7/17/2021 3:00,6.67,738.37,77.31
7/17/2021 3:15,8.19,738.1,77.28
7/17/2021 3:30,6.26,737.99,77.27
7/17/2021 3:45,5.84,737.99,77.27
7/17/2021 4:00,5.65,738.08,77.28
7/17/2021 4:15,5.6,738.34,77.3
7/17/2021 4:30,5.41,738.48,77.32
7/17/2021 4:45,5.3,738.65,77.33
7/17/2021 5:00,5.1,738.83,77.35
7/17/2021 5:15,5.92,739.15,77.39
7/17/2021 5:30,5.93,739.33,77.41
7/17/2021 5:45,5.78,739.61,77.44
7/17/2021 6:00,5.65,739.91,77.47
7/17/2021 6:15,5.54,740.11,77.49
7/17/2021 6:30,5.47,740.44,77.52
7/17/2021 6:45,5.24,740.46,77.52
7/17/2021 7:00,4.9,740.38,77.52
7/17/2021 7:15,4.47,740.03,77.48
7/17/2021 7:30,4.33,739.62,77.44
7/17/2021 7:45,4.2,739.06,77.38
7/17/2021 8:00,4.58,738.47,77.32
7/17/2021 8:15,4.47,737.81,77.25
7/17/2021 8:30,4.54,737.16,77.18
7/17/2021 8:45,4.63,736.41,77.1
7/17/2021 9:00,4.59,735.89,77.05
7/17/2021 9:15,4.55,735.17,76.97
7/17/2021 9:30,4.53,734.35,76.88
7/17/2021 9:45,4.54,733.87,76.83
7/17/2021 10:00,4.49,732.68,76.71
7/17/2021 10:15,4.36,731.33,76.57
7/17/2021 10:30,4.34,730.33,76.46
7/17/2021 10:45,4.34,728.38,76.26
7/17/2021 11:00,4.24,725.2,75.93
7/17/2021 11:15,4.33,722.19,75.61
7/17/2021 11:30,4.26,718.81,75.26
7/17/2021 11:45,4.24,718.48,75.22
7/17/2021 12:00,4.16,719.9,75.37
7/17/2021 12:15,4.52,719.18,75.3
7/17/2021 12:30,4.07,718.8,75.26
7/17/2021 12:45,4.04,719.78,75.36
7/17/2021 13:00,4.04,717.49,75.12
7/17/2021 13:15,6.15,718.19,75.19
7/17/2021 13:30,4.6,717.82,75.15
7/17/2021 13:45,4.39,717.87,75.16
7/17/2021 14:00,4.26,718.46,75.22
7/17/2021 14:15,4.32,719.42,75.32
7/17/2021 14:30,4.71,720.27,75.41
7/17/2021 14:45,4.43,720.37,75.42
7/17/2021 15:00,4.28,720.73,75.46
7/17/2021 15:15,4.27,721.42,75.53
7/17/2021 15:30,4.21,722.03,75.59
7/17/2021 15:45,4.27,722.74,75.67
7/17/2021 16:00,4.21,723.42,75.74
7/17/2021 16:15,4.2,723.91,75.79
7/17/2021 16:30,4.22,724.59,75.86
7/17/2021 16:45,4.18,725.27,75.93
7/17/2021 17:00,4.22,725.89,76
7/17/2021 17:15,4.1,726.48,76.06
7/17/2021 17:30,4.11,726.97,76.11
7/17/2021 17:45,4.12,727.12,76.13
7/17/2021 18:00,4.12,726.83,76.1
7/17/2021 18:15,4.13,726.61,76.07
7/17/2021 18:30,4.16,726.75,76.09
7/17/2021 18:45,4.2,727.05,76.12
7/17/2021 19:00,4.2,727.43,76.16
7/17/2021 19:15,4.13,728.09,76.23
7/17/2021 19:30,4.11,728.75,76.3
7/17/2021 19:45,4.03,729.16,76.34
7/17/2021 20:00,4.05,729.69,76.4
7/17/2021 20:15,3.99,730.17,76.45
7/17/2021 20:30,4.01,730.64,76.5
7/17/2021 20:45,3.98,731.05,76.54
7/17/2021 21:00,3.99,731.53,76.59
7/17/2021 21:15,4,731.9,76.63
7/17/2021 21:30,4,732.22,76.66
7/17/2021 21:45,4.01,732.49,76.69
7/17/2021 22:00,3.96,732.72,76.71
7/17/2021 22:15,3.96,732.98,76.74
7/17/2021 22:30,3.99,733.28,76.77
7/17/2021 22:45,3.93,733.51,76.8
7/17/2021 23:00,3.92,733.8,76.83
7/17/2021 23:15,3.93,733.99,76.85
7/17/2021 23:30,3.94,734.29,76.88
7/17/2021 23:45,3.89,734.66,76.92
7/18/2021 0:00,3.85,735.07,76.96
7/18/2021 0:15,3.81,735.36,76.99
7/18/2021 0:30,3.83,735.59,77.01
7/18/2021 0:45,3.8,735.81,77.04
7/18/2021 1:00,3.8,735.97,77.05
7/18/2021 1:15,3.83,736.15,77.07
7/18/2021 1:30,3.76,736.33,77.09
7/18/2021 1:45,3.78,736.47,77.11
7/18/2021 2:00,3.74,736.62,77.12
7/18/2021 2:15,3.77,736.84,77.15
7/18/2021 2:30,3.78,737.15,77.18
7/18/2021 2:45,3.8,737.43,77.21
7/18/2021 3:00,3.84,737.69,77.23
7/18/2021 3:15,3.79,738.01,77.27
7/18/2021 3:30,3.81,738.14,77.28
7/18/2021 3:45,3.79,738.34,77.3
7/18/2021 4:00,3.81,738.5,77.32
7/18/2021 4:15,3.8,738.71,77.34
7/18/2021 4:30,3.74,738.93,77.36
7/18/2021 4:45,3.75,739.09,77.38
7/18/2021 5:00,3.73,739.3,77.4
7/18/2021 5:15,3.73,739.61,77.44
7/18/2021 5:30,3.74,739.98,77.47
7/18/2021 5:45,3.76,740.25,77.5
7/18/2021 6:00,3.76,740.53,77.53
7/18/2021 6:15,3.77,740.54,77.53
7/18/2021 6:30,3.76,740.75,77.55
7/18/2021 6:45,3.75,741.06,77.59
7/18/2021 7:00,3.76,741.31,77.61
7/18/2021 7:15,3.75,741.48,77.63
7/18/2021 7:30,3.74,741.47,77.63
7/18/2021 7:45,3.76,741.4,77.62
7/18/2021 8:00,3.74,741.12,77.59
7/18/2021 8:15,3.72,740.74,77.55
7/18/2021 8:30,3.75,740.12,77.49
7/18/2021 8:45,3.72,739.52,77.43
7/18/2021 9:00,3.73,738.75,77.35
7/18/2021 9:15,3.7,737.52,77.22
7/18/2021 9:30,3.65,736.11,77.07
7/18/2021 9:45,3.7,734.51,76.9
7/18/2021 10:00,3.71,733.11,76.76
7/18/2021 10:15,3.71,730.7,76.5
7/18/2021 10:30,3.69,728.2,76.24
7/18/2021 10:45,3.7,725.23,75.93
7/18/2021 11:00,3.69,721.83,75.57
7/18/2021 11:15,3.71,718.38,75.21
7/18/2021 11:30,3.67,714.85,74.84
7/18/2021 11:45,3.62,709.93,74.33
7/18/2021 12:00,3.66,707.79,74.1
7/18/2021 12:15,3.65,705.43,73.86
7/18/2021 12:30,3.63,706.35,73.95
7/18/2021 12:45,3.97,709.42,74.27
7/18/2021 13:00,3.95,712.68,74.62
7/18/2021 13:15,3.98,715.73,74.93
7/18/2021 13:30,3.8,717.81,75.15
7/18/2021 13:45,3.76,719.23,75.3
7/18/2021 14:00,3.7,720.3,75.41
7/18/2021 14:15,3.71,721.42,75.53
7/18/2021 14:30,3.7,722.45,75.64
7/18/2021 14:45,3.7,723.57,75.76
7/18/2021 15:00,3.7,724.69,75.87
7/18/2021 15:15,3.7,725.65,75.97
7/18/2021 15:30,3.69,726.24,76.04
7/18/2021 15:45,3.67,726.68,76.08
7/18/2021 16:00,3.68,727.05,76.12
7/18/2021 16:15,3.69,727.1,76.13
7/18/2021 16:30,3.66,727.07,76.12
7/18/2021 16:45,3.7,726.93,76.11
7/18/2021 17:00,3.73,726.8,76.09
7/18/2021 17:15,3.71,726.47,76.06
7/18/2021 17:30,3.72,726.32,76.04
7/18/2021 17:45,3.72,726.37,76.05
7/18/2021 18:00,3.71,726.73,76.09
7/18/2021 18:15,3.71,727.41,76.16
7/18/2021 18:30,3.66,728.11,76.23
